"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.045,0.0430929727652328,0.00164118330058372,0.749977657244327,-0.607355717050977,0.749977657235735,-0.607355717046837,0.0422444363683693,0.00236149363645888
0.0455,0.0432252274771268,0.0013763818726954,0.745357056466444,-0.612831210288501,0.745357056457732,-0.612831210284055,0.0423648498402088,0.00211811498637049
0.046,0.0433530527201016,0.00110931258251901,0.740697585605154,-0.618271886389384,0.740697585596341,-0.618271886384632,0.042480981593266,0.00187280485656749
0.0465,0.0434764467517843,0.000840049459907788,0.735999476948491,-0.623677476743199,0.735999476939594,-0.623677476738144,0.0425928361775304,0.00162563484325784
0.047,0.0435954084664336,0.000568665091519649,0.731262965497212,-0.629047713442292,0.731262965488248,-0.629047713436935,0.0427004186846073,0.0013766750338946
0.0475,0.0437099373196063,0.000295230660759649,0.726488288958739,-0.634382329365234,0.726488288949727,-0.634382329359579,0.042803734676323,0.00112599405137148
0.048,0.0438200332572236,1.98159901184658E-005,0.721675687738008,-0.639681058257462,0.721675687728963,-0.639681058251513,0.0429027901177945,0.000873659100155799
0.0485,0.0439256966489474,-0.000257510414393036,0.716825404925475,-0.644943634809092,0.716825404916414,-0.644943634802855,0.0429975913148586,0.000619736014068062
0.049,0.0440269282257958,-0.000536681316987253,0.711937686282561,-0.650169794729936,0.7119376862735,-0.650169794723418,0.0430881448557557,0.000364289305452847
0.0495,0.044123729021899,-0.000817630704295969,0.707012780224743,-0.655359274821746,0.707012780215695,-0.655359274814953,0.0431744575569422,0.000107382215482899
0.05,0.0442161003202994,-0.00110029373624376,0.702050937802534,-0.660511813047718,0.702050937793516,-0.660511813040657,0.0432565364129236,-0.000150923234614408
0.0505,0.0443040436027011,-0.00138460669584173,0.697052412680545,-0.665627148599307,0.69705241267157,-0.665627148591989,0.0433343885499842,-0.000410566191627382
0.051,0.0443875605030596,-0.0016705069380919,0.692017461114827,-0.670705021960405,0.692017461105908,-0.670705021952836,0.0434080211836895,-0.000671486917911857
0.0515,0.0444666527649143,-0.00195793283820112,0.686946341928668,-0.675745174968914,0.686946341919817,-0.675745174961105,0.0434774415800478,-0.000933626738598536
0.052,0.044541322202351,-0.00224682373928797,0.681839316487007,-0.680747350875811,0.681839316478236,-0.68074735086777,0.0435426570202015,-0.00119692798862003
0.0525,0.0446115706645011,-0.00253711989972755,0.676696648669631,-0.685711294401726,0.676696648660953,-0.685711294393466,0.0436036747685367,-0.00146133395970055
0.053,0.0446774000034516,-0.00282876244030883,0.671518604843289,-0.690636751791135,0.671518604834713,-0.690636751782664,0.0436605020440836,-0.00172678884744709
0.0535,0.0447388120454867,-0.00312169329132111,0.666305453832844,-0.695523470864197,0.66630545382438,-0.695523470855528,0.0437131459951012,-0.00199323769865944
0.054,0.0447958085655359,-0.00341585513971332,0.661057466891617,-0.700371201066339,0.661057466883275,-0.700371201057484,0.043761613676726,-0.00226062635897661
0.0545,0.0448483912647346,-0.00371119137643755,0.655774917671,-0.70517969351563,0.655774917662789,-0.705179693506601,0.0438059120315715,-0.00252890142096057
0.055,0.044896561751002,-0.00400764604408815,0.650458082189466,-0.709948701048023,0.650458082181393,-0.709948701038831,0.0438460478731767,-0.00279801017270953
0.0555,0.0449403215225276,-0.00430516378493506,0.645107238801067,-0.714677978260536,0.645107238793139,-0.714677978251194,0.0438820278721885,-0.00306790054709111
0.056,0.0449796719540763,-0.00460368978944703,0.639722668163501,-0.719367281552438,0.639722668155726,-0.719367281542958,0.0439138585451831,-0.00333852107166677
0.0565,0.0450146142860159,-0.00490316974538779,0.634304653205846,-0.724016369164507,0.634304653198228,-0.724016369154903,0.0439415462460194,-0.00360982081938654
0.057,0.0450451496159763,-0.00520354978756749,0.628853479096016,-0.728625001216429,0.628853479088561,-0.728625001206713,0.043965097159629,-0.00388174936011382
0.0575,0.0450712788930517,-0.00550477644831782,0.623369433208028,-0.733192939742403,0.623369433200741,-0.733192939732588,0.0439845172981547,-0.0041542567130417
0.058,0.0450930029144527,-0.00580679660876787,0.617852805089129,-0.73771994872502,0.617852805082014,-0.737719948715118,0.0439998124993355,-0.00442729330005714
0.0585,0.0451103223245357,-0.00610955745097097,0.612303886426853,-0.742205794127472,0.612303886419912,-0.742205794117497,0.0440109884270578,-0.0047008099001013
0.059,0.0451232376161145,-0.0064130064109546,0.606722971016044,-0.746650243924173,0.606722971009281,-0.746650243914138,0.0440180505739865,-0.00497475760457189
0.0595,0.0451317491339858,-0.0067170911327385,0.601110354725925,-0.751053068129823,0.601110354719342,-0.75105306811974,0.0440210042661934,-0.00524908777380906
0.06,0.0451358570805815,-0.00702175942337741,0.595466335467217,-0.755414038827009,0.595466335460815,-0.755414038816892,0.0440198546696984,-0.00552375199470795
0.0605,0.0451355615236826,-0.00732695920907378,0.589791213159384,-0.759732930192371,0.589791213153164,-0.759732930182232,0.0440146067988584,-0.0057987020394889
0.061,0.0451308624061137,-0.00763263849240542,0.584085289698025,-0.764009518521415,0.584085289691988,-0.764009518511266,0.0440052655265136,-0.00607388982566065
0.0615,0.0451217595573502,-0.00793874531071609,0.578348868922443,-0.768243582252004,0.578348868916587,-0.768243582241858,0.0439918355958371,-0.00634926737720753
0.062,0.0451082527069737,-0.0082452276956993,0.572582256583433,-0.772434901986609,0.57258225657776,-0.772434901976478,0.0439743216337988,-0.00662478678703188
0.0625,0.0450903414998989,-0.00855203363422419,0.566785760311315,-0.776583260513342,0.566785760305822,-0.776583260503238,0.0439527281661967,-0.00690040018067301
0.063,0.0450680255133172,-0.00885911103043252,0.560959689584221,-0.780688442825845,0.560959689578906,-0.78068844281578,0.0439270596341715,-0.00717605968133489
