"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.2995,0.362899915390495,-0.29668077454676,-0.547991159356449,-0.460888053334162,-0.547991159357377,-0.460888053346779,0.360086882829182,-0.300357065216183
0.3,0.360330243034956,-0.295991690302579,-0.550987034316713,-0.458723470584731,-0.550987034317785,-0.458723470597375,0.357487824814122,-0.299654587693698
0.3005,0.357760982508447,-0.295276053907825,-0.553978957756489,-0.456532417164586,-0.553978957757706,-0.456532417177255,0.354889230917375,-0.298925145457717
0.301,0.355192436117348,-0.294533745856616,-0.556966634326488,-0.454314773997919,-0.556966634327851,-0.454314774010611,0.352291410747037,-0.29816861909591
0.3015,0.352624910068459,-0.293764650092505,-0.559949764765747,-0.452070425470952,-0.559949764767257,-0.452070425483664,0.349694677841571,-0.297384892807213
0.302,0.350058714442307,-0.292968654111458,-0.56292804593005,-0.449799259533533,-0.562928045931707,-0.449799259546262,0.347099349639216,-0.296573854506708
0.3025,0.34749416316391,-0.292145649065358,-0.565901170822874,-0.447501167801202,-0.565901170824678,-0.447501167813947,0.344505747444752,-0.29573539593094
0.303,0.344931573970942,-0.291295529865983,-0.568868828628888,-0.445176045657666,-0.56886882863084,-0.445176045670424,0.341914196393584,-0.294869412743621
0.3035,0.34237126837924,-0.290418195289386,-0.571830704750069,-0.442823792357623,-0.57183070475217,-0.442823792370391,0.339325025413062,-0.293975804641608
0.304,0.339813571645628,-0.28951354808062,-0.574786480844452,-0.440444311129867,-0.574786480846702,-0.440444311142642,0.336738567181058,-0.293054475461163
0.3045,0.33725881272802,-0.28858149505875,-0.577735834867569,-0.438037509280621,-0.577735834869968,-0.4380375092934,0.334155158081697,-0.292105333284341
0.305,0.334707324242736,-0.287621947222061,-0.580678441116611,-0.43560329829702,-0.58067844111916,-0.435603298309802,0.331575138158263,-0.29112829054551
0.3055,0.332159442419007,-0.28663481985342,-0.583613970277353,-0.433141593950682,-0.583613970280052,-0.433141593963464,0.328998851063183,-0.290123264137872
0.306,0.329615507050655,-0.285620032625697,-0.586542089473869,-0.43065231640129,-0.586542089476718,-0.430652316414067,0.326426644005131,-0.289090175519954
0.3065,0.327075861444855,-0.284577509707189,-0.589462462321081,-0.42813539030011,-0.58946246232408,-0.428135390312882,0.323858867693109,-0.288028950821941
